,Name,Star,Location,Date,Title,Review
1538,Brian S.,1.0,the United States ,"November 30, 2022",no tags appeared to be used,item came with no tags attached and appeared to be used.
1539,Joshua,1.0,the United States ,"December 15, 2022",Not worth it,Started to fade after 1 wash
1540,M,1.0,the United States ,"February 24, 2022",Not as pictured,"I wanted to like this as a gift for a toddler, but it is not as pictured. Don't be fooled by the cute idea of the hood. Minnie Mouse is literally just a sticker glued on to the fabric, and was already separating upon delivery (parts of the sticker for her ears were ""cracking""/separating apart, revealing white lines in multiple spots, when it should clearly be all black in those sections). This looks like a cheap goodwill find, and not a decent gift for expectations. Returning."
1541,Bob S.,1.0,the United States ,"September 15, 2022",Seam on arm not stitched correctly,Seam on arm not stitched correct and has ripped out.  Only 1 month to return so I'm stuck with defective product.
1542,BikeRider,1.0,the United States ,"October 18, 2020",Not pleased with jacket...,"Purchased for my granddaughter and it is not a good fit or true to size.  She is really tiny and 3 years old and the hood which is the cutest thing ever will NOT go on her head.  The arm sleeves are also small.  I’m afraid when I wash it she won’t be able to fit it at all.  I would Love to replace it for a bigger size because she likes it but the return window is closed, so I guess I’m stuck with a jacket that doesn’t fit my granddaughter.  Very disappointing..."
1543,SofiAllen,2.0,the United States ,"November 22, 2022",Print was faded where it folded.  A waste of money sadly,Print was faded where it folded.  A waste of money sadly
1544,darryl e. gentry,2.0,the United States ,"October 18, 2022",Minnie looks mad!!,"First of all, screen print is a very poor quality,  very blotchy.Zipper runs through the middle of Minnie's face, when zipped up she looks mad.Does not look cute like the picture."
1545,Trice McLen,2.0,the United States ,"October 3, 2022",no,Way too small!! The 5t fit my 4 year old like a standard 3t. Disappointed because it’s super cute! Wanted it to work.
1546,Valrette Wright,2.0,the United States ,"August 23, 2022",It came with a whole in it …😡😡,It was damaged.
1547,MrsBarrow242,2.0,the United States ,"May 29, 2020",Runs very small and hood is short,Got this for my daughter for her birthday. She is just going into a 4t and this fits almost a 3t. And the hood is way too short. Only fits half her head. She loves it so I can't return it but I will only let her wear it around the house. Really wish it worked out because it a cute hoodie.
1548,Kindle Customer,2.0,the United States ,"December 5, 2018",Excessively small,"My daughter is about to turn 8 and I ordered her the Large/12/14 size jacket (which is what I got). The jacket that is supposed to be 2 sizes too big for her barely fits her. I specifically ordered the larger size so that she could wear it for a while but the jacket will probably fit her for a few months at most. Quality-wise it seems ok but nothing to write home about. While my daughter likes the design, I'm trying to convince her to return this."
1549,Karl,2.0,the United States ,"February 28, 2019",My Minnie is Cross Eyed!!,"The place that makes these has LOW quality control. The Minnie on my daughters sweater was made poorly, so the face is smooshed and she appears cross eyed. I was really disappointed, but we were about to leave to Disneyland so I just dealt with it. I would buy something else."
1550,Elaine,2.0,the United States ,"May 7, 2019",Disappointed,"Jacket is screen printed and would not have ordered if this was known. Also inside hood description is deceptive. Was advertised, I believe, as soft and plush. The inside of the hood is t shirt material and I see nothing soft and plush about that!"
1551,L. Johnston,2.0,the United States ,"December 22, 2017",Cute but didn't last long at all,Bought this for my daughter's birthday. After a few washings the zipper came loose at the Hem so I had to see it back together. After about 6 weeks of wear the zipper no longer goes up and down. She's gotten stick in the jacket more than once.  It's cute but made very poorly.
1552,MimiCA,2.0,the United States ,"October 28, 2019",Not good,This product is very cheap and runs really small. The decorations are very plasticky and looked blurred. Had to return.
1553,Dennys N.,3.0,the United States ,"September 23, 2022",Shrinks in cold,Fitted lose on arrival. Shrinks after washed on cold. Go one size up.
1554,Alanna Arnold,3.0,the United States ,"September 5, 2022",Screen print,Minion mouses face was messed up. This was supposed to be my daughter’s present and I’m not to thrilled that it looks jacked up.
1555,Lisa Stassforth,3.0,the United States ,"March 14, 2022",Cheap material,"It is adorable, but... didn’t even get to wear it after washing.  Two holes were found in a sleeve. Material seemed thin. Walking machine has no agitator so it wasn’t ruined that way. Very disappointed."
1556,Suspense and Thriller Lover,3.0,the United States ,"April 29, 2017",Great sweater and good quality... but,"This zip up sweatshirt is really super cute.  It's well-made, thick enough, it fits great  and it only took a few short days to get here. However,  unfortunately the manufacturers or sellers fold the sweatshirt in such a way that each side of Minnie's  face is folded onto each other.  Then when you pull it apart the paint  from one side of Minnie's face transfers to the other side of her face leaving marks and blemishes all over her face.  I'm sure I could've returned the item with no problems,  but my daughter really needed a sweater asap  and the damage wasn't so bad that she couldn't wear it.  If I had more time I would have returned it,  but luckily like I said,  even with the damage the product was still in good enough shape that my daughter still wears it  almost every day.  And any four-year-old little girl who loves Minnie Mouse will absolutely love the sweater and won't even notice that one little issue.  It's something that would more bother the parents than anything else.  All in all I would purchase this item again.  But I do hope the sellers read this so that they can change the way they fold the item.  This issue is very easily preventable  if it were just folded in the opposite direction."
1557,Reagan Ross,3.0,the United States ,"November 3, 2021",Cheap product.,Zipper melted when it was washed and dried one time.
1558,Jeremy W,3.0,the United States ,"October 1, 2020",Cute idea but poor quality,"Cute idea but very poor quality for a Disney product. Loose and untrimmed threads everywhere, poor stitching, and stuffing coming out of one of the ears. Zipper also seems iffy and isn’t YKK like most Disney products we’ve bought.Our daughter really likes the hoodie but it doesn’t seem like it will last very long.Size runs quite small. Our daughter is 3 and the 4T is tight on her."
1559,Claudette T.,3.0,the United States ,"August 24, 2021",Too small,Nice sweatshirt but it definitely is smaller than the size of others. Not true to fit!
1560,Kathy Q,3.0,the United States ,"January 21, 2019",Hood Comes Off,"I believe the hood is not a full depth hoodie so that the ears stand up straight on the kiddos' head, but, that means that a slight turn the hood falls back.  I actually hid this sweatshirt because my toddler spends more of her time pulling up the hood than playing outside.  Cute, but that hood is not deep enough.  She has lots of other sweatshirts, this is the only one with that problem."
1561,Goudy Construction,3.0,the United States ,"January 31, 2021",The material is too light weight & the arms are too tight.,The design & color was great. The material used was too thin & the arms were too tight.
1562,Amazon Customer,3.0,the United States ,"March 23, 2021",Cute!,The jacket was not very soft
1563,QO,4.0,the United States ,"July 22, 2022",cute,"Very cute but had an odor which might have been from the ""vinyl"" feeling Minnie picture.  Turned it inside out and washed it as directed and the odor disappeared.  Had to cut several strings off it as it was not trimmed after being sewn.  It is cute."
1564,Adrian T.,4.0,the United States ,"August 24, 2022","Nice Quality, fits small","Nice lightweight, lined jacket. Cut small."
1565,Gina,4.0,the United States ,"May 31, 2022",Cute but runs a bit small.,"This is adorable and my 4 yr old loves it! However, I would size up one size as it is snug and won’t make it through the summer!"
1566,Shaley Begum,4.0,the United States ,"June 23, 2022",The zipper was broken,Receive a broken zipper
1567,Amazon Customer,4.0,the United States ,"May 11, 2022",Very cute,"Jacket is cute but the screen print of minnies face had a couple of mishaps not bad, near the zipper, very cute jacket"
1568,Shaquela,4.0,the United States ,"April 29, 2022",Really cute. Runs small on the sleeves.,Runs a tad bit small on the sleeves. I ordered 4t for my 3 yr old. I’m going to retuRn it n get the 5t. Cute sweater though.
1569,Edith Masoud,4.0,the United States ,"January 28, 2022",Thin coat,"This is a very thin coat. . Not made for a somewhat cool day at all. Disappointed. However, my granddaughter did fall in love with it."
1570,janet,4.0,the United States ,"September 27, 2021",Better than expected,Great fit and fabric
1571,Amazon Customer,4.0,the United States ,"February 22, 2021",Overpriced but cute,"A little thinner that I expected but the graphics are great. Overpriced, but then again all Disney stuff is. My daughter loves it; I guess that is all that counts."
1572,Natasha Cooper,4.0,the United States ,"November 26, 2018",Good quality,"I gave four stars because it arrived a day late and it could have been a little bigger. My daughter is 7yrs old, tall and slim, however, the jacket runs small. I did order a size up and purchased the Large which is great if you're looking for something to wear short term. I don't think she will get much wear out of this, I'm thinking I should have ordered the XL. Over all this was a great buy, the color was great. I didn't have any problems with the color. I would recommend to all."
1573,Sherry Barrett,5.0,the United States ,"December 3, 2022",Minni Jacket,Nice product. Would buy from again.
1574,Alex Cea,5.0,the United States ,"November 30, 2022",Super Cute,This jacket is so cute and well made.
1575,Christina C. Pascual,5.0,the United States ,"November 15, 2022",Minnie Mouse jacket,Granddaughter loved it! Great for cool days in Charleston!
1576,Amazon Customer,5.0,the United States ,"November 5, 2022",Gift for grandaughter she loved it,A gift for my grand daughterShe loves it. Fit to size
1577,Ashley N,5.0,the United States ,"October 3, 2022",Great price and value,My daughter is obsessed with Minnie mouse in this product is amazing. Easy to wash and looks so cute on her. It’s lightweight and perfect for fall. The price is also great
1578,Remona Nelson,5.0,the United States ,"September 28, 2022",Comfy and soft,I bought this jacket for my 18 month old daughter and she absolutely LOVES it! She wears it all day just walking thru the house.
1579,carol hulse,5.0,the United States ,"September 16, 2022","Super Cute, and the exact right fit",This jacket is perfect for cooler fall mornings.  It looks and feels exactly like the description and standard sizing.  Has been washed and didn’t stretch out or fade.
1580,Linda Sue,5.0,the United States ,"August 26, 2022",VERY CUTE,"I have to admit, I didn't actually see this on my ""grand"" niece, but she did like it.  I think it was a little large, which was why she didn't model it!...not sure, exactly, because I have not seen her in it, but I know she liked it."
1581,GreenEyeZ,5.0,the United States ,"August 10, 2022",Great quality and perfect for toddler,"Soft and warm, yet lightweight. Easy to layer on top of clothing. Hood & ears with bow are amazing! Toddler is 37” and 40lbs. Had to get 4T because 3T was too tight, wouldn’t have fit over top of r shirts or long sleeves well, at all. 4T is great size and will definitely last throughout winter season."
1582,Amazon Customer,5.0,the United States ,"September 12, 2022",Sweatshirt,Was a replacement for our granddaughter who is an avid Minnie Mouse fan.  She grew out of her last one.
1583,Transplanted Walla Walla Sweet Onion,1.0,the United States ,"October 27, 2022",Size is not accurate but the color is very nice,"The sweatshirt was advertised as a 4/5 according to the size chart offered with the ad.  It is labelled a 2-4.  My niece is tall for her age.  She needs a size 4 that is proportionately long enough to fit her slim and tall build.  According to the toddler range of sweatshirt patterns in my collection that I have sewn in the past, the sweatshirt is a Toddler 4 in chest circumference but is a short size 2 in body length.  The sleeves look disproportionately long for the body length.  Other than being poorly sized, the shirt is nicely made but heavier fabric would be nice for cold winter months ahead.  I would make her a sweatshirt but quality fabrics with coordinating ribbing are difficult to find locally or too expensive to purchase online."
1584,Stacey,1.0,the United States ,"December 12, 2022",Not happy!,The sweatshirt I ordered for my child was just delivered.  It is too small even after ordering a size bigger and it also has a large black spot on the front that was there when I removed it from the bag.  I am NOT happy!!!
1585,Andrea Hernandez,1.0,the United States ,"October 19, 2022",This is NOT for a teenager,"This was supposed to be for 14-16 year olds. I ordered it for my 11 year old who is tiny, she is barely 80 lbs, but likes to wear baggy clothes. This was so small that my 5 year old is the one currently wearing it. And I checked the tag, it's definitely labeled as 14-16."
1586,Fabiola,1.0,the United States ,"October 26, 2022",The sizes are too small!!!,I ordered these for my volleyball team and ordered the exact sizes I was asked. When they came and I opened the extra Large it said it was a YXL. The product itself did not say that in the description. Now I have wasted valuable time and money. DO NOT BUY!
1587,AJE,1.0,the United States ,"October 22, 2022",Arrived with hole in seam,Wanted to just do a refund but it wants me to return the product which means I have to waste my time to do that when I already wasted my time ordering it and still get what I needed.
1588,klarissa,1.0,the United States ,"December 5, 2022",doesn’t fit at all!!,i ordered a medium for my daughter and it fits my son who wears 3t! disappointed
1589,mommy M.,1.0,the United States ,"November 23, 2022",A joke,I ordered a size youth Med 10-12Looks like an small wth!!! This a joke. Returning asap
1590,Krista H,1.0,the United States ,"October 12, 2022",Cheap,I’m not sure if this is actually Hanes or not but either way it’s so cheap and see-through totally defeats the purpose of even wearing a long sleeve shirt. Will be sending back.
1591,Janya,1.0,the United States ,"October 11, 2022",I didn’t know it for kids they put it in small print,This sweater is beautiful but they sent a youth large like they know I’m not that small and now I can’t wear the sweater o want my money back.
1592,Danielle torres,1.0,the United States ,"November 4, 2022",Runs small.,"Ordered 10/12, fits like a 7/8"
1593,savingamyblog,2.0,the United States ,"November 22, 2022",Sizing chart is off,"I ordered the XS because it said on the size chart 4-5. When it arrived, it said youth XS on the tag, but not 4-5 but instead 2-4. It's going to be too small to wear again after this winter. Bummed."
1594,Mumof4,2.0,the United States ,"November 14, 2022",Weird fit,"The arms are extremely long and the torso is too short. I’m sure what’s up with the sizing of this but it’s very awkward. Purchased the smallest size for my 3 year old, expected better from Hanes."
1595,Carolina Santiago,2.0,the United States ,"November 8, 2022",Sizing is weird,I followed the reviews based off of it saying it’s too small. The torso fit but the arms were WAY too long
1596,A,2.0,the United States ,"November 1, 2022",Runs Small and Short,"Quality seems okay, but I went 2 sizes above normal and it still seemed small and short."
1597,Amazon Customer,2.0,the United States ,"October 18, 2022",Sizes,Ordered an XL which is advertised as size 14/16 for my 12 year old and it barely fits my 8 year old son.
1598,Nathan Anderson,2.0,the United States ,"September 28, 2022",Too short in the torso,My daughter is 5 but wears a 7/8 in most clothes so that’s what I ordered here and it was way too small especially in the torso. I’m returning and picking a different brand.
1599,shalonda manigault,2.0,the United States ,"November 16, 2022",Too small true size,Very small In size go size up
1600,danielle ,2.0,the United States ,"November 8, 2022",Sizing is not accurate,Size large was like a xsmall
1601,Margaret,2.0,the United States ,"July 16, 2022",Too small for me,It doesn’t stretch and is too small
1602,Amazon Customer,2.0,the United States ,"April 24, 2022",Nice but super small,I ordered two of the sweatshirts in two different sizes and had to return both of them because they were way smaller than the stated size.
1603,Truth be told Lady,3.0,the United States ,"November 21, 2022",Runs small.,I got my daughter a 10/12 assuming they'd be a little baggy. Fit her like a 7/8.
1604,Amber K,3.0,the United States ,"October 6, 2022",Short length,I usually like the Hanes brand but this sweater was not true to size. The length was shorter than I expected for my daughter and I would recommend buying a size up. Other than the length it fit great and comes in handy for an extra sweater on chilly days.
1605,Ciara Ramirez,3.0,the United States ,"September 4, 2022",I want to love,"I want to love this. It’s so soft, definitely what I was looking for….BUT I ordered my daughters size, (6-8) actually the size should have been big on her because she is a size 6 but instead it was too small. So I kept it for her younger sister who usually wears a toddler size 4. I ended up going with the next size up for her.It’s definitely soft and light weight and everything we were looking for, but the sizing was WAY off."
1606,k,3.0,the United States ,"September 29, 2022",size chart does not correlate to this product,Seems like a decent sweatshirt but size chart says xs is size 4-5. Sweatshirt say 2-4. Luckily I'm not pressed for time and could try the next size. It'll be a surprise.
1607,Erin Wingard,3.0,the United States ,"October 22, 2022",Disappointed,Super light weight and almost see through. Not the quality I expected.
1608,Carlos Garcia Alvarado,3.0,the United States ,"June 5, 2022","Runs VERY, very small!","These are great, affordable sweatshirts that will layer wonderfully under our son’s school spirit shirt of the same color on chilly days! BUT, He wears a 5T, I originally ordered the XS, which is more like a 2T, then I ordered the S, which is more like a 4T. So now we’re waiting on the M to arrive. Good thing they’re only $4!"
1609,MC,3.0,the United States ,"March 1, 2022","Nice sweatshirt, but…",Not sure why after trying it on my daughter the inside of the sweatshirt had short white hairs from maybe a cat/dog or person. Not sure if it was used or returned and I received it like that. I was going to make a custom sweatshirt for my daughter so I’ll for sure wash it.  For other customers just incase check the inside of your items and wash them before using them.
1610,Christina,3.0,the United States ,"November 9, 2021",Size Up,"Last year I purchased three Hanes sweatshirts to make ugly Christmas sweaters for my children whose ages, today, are 7, 6, and 5. Fast forward to this year and I purchase another three sweaters. Immediately, I noticed the difference. The sweaters are still nice and I recommend but, please size up. I have included pictures to help. The first picture is of the sweater I bought this year in size small. Second picture is of the sweater I bought last year also in size small. The last two pictures are of the NEW sweater on top of last year’s sweater and then an up close of the tags. Again, recommend but size up."
1611,Alicia Pozzo,3.0,the United States ,"June 18, 2022",Es pequeño,Le quedó pequeño
1612,A. Gleaton,3.0,the United States ,"March 17, 2022",Size chart is incorrect,"Just be aware that the size chart doesn’t match up with the product sizing. I ordered a YXS, which was said to be for a 4-5T, but what I received was a YXS for a 2-4T."
1613,Sandra,4.0,the United States ,"December 11, 2022",A little see through,You can't really tell from the picture but the shirt and pants were slightly see through. We used this as part of a costume but now just using it to lounge around the house. She was comfortable in it and fit her perfectly.
1614,Sharon Whitfield-Hawkins,4.0,the United States ,"December 7, 2022",Runs small,"It was way too small for my 11 year old granddaughter so I gave it away. Other than the size, it is a vibrant soft shirt"
1615,Erica Hansen,4.0,the United States ,"October 28, 2022",Runs Small in the Torso,"I ordered a youth medium for my petite 8 year old. Normally a medium shirt is a bit large on her. The sleeves are a little long on this, but the body runs short. If it wasn’t for a Halloween costume in a few days from now, I’d return it, but we are going to make it work for the sake of time. Very soft though!"
1616,Patricia moncrief,4.0,the United States ,"December 8, 2022",Fits well,Comfortable
1617,Juany T,4.0,the United States ,"December 3, 2022",XXL size is like American size large. But kids said warm and comfortable.,Not true to size
1618,Mikayla Eaton,4.0,the United States ,"November 18, 2022",Sweatshirt,It was the perfect size
1619,Jordan,4.0,the United States ,"October 27, 2022",Stiff but comfortable,You get what you pay for with this. It’s comfortable enough!Pretty stiff outer fabric but the inside is soft
1620,Jessica_K_Family,4.0,the United States ,"August 30, 2022",Perfect summer weight sweatshirt,We bought these to tie dye and they were perfect. They took the dye well. They are a great weight. They fit each child well. I have 3 girls. The 10 year old got a large. The 7 year old got a medium and my 4 year old got an XS. Very happy with them for the price point.
1621,Tisha Toomire,4.0,the United States ,"September 27, 2022",Good,Like
1622,tommi banta,4.0,the United States ,"July 21, 2022",Nice quality,I ordered many of these my I didn't read they were for children.  So that's my fault.  the sweaters are very nice . I got them for bleaching and sublimation.  So these will be fun to work with.
1623,E. Adame,5.0,the United States ,"November 13, 2022",Too small,"Well made, soft, lightweight. Only issue is too small, size chart is wrong. Had to return due to being very small. If you order, recommend ordering 1 or 2 sizes bigger than what is recommended."
1624,Marie corioland,5.0,the United States ,"December 5, 2022",Good,
1625,kevin shick,5.0,the United States ,"November 28, 2022",Ecosmart crewneck,"Great quality,very soft use these sweatshirts daily"
1626,mburch,5.0,the United States ,"October 18, 2022",Size Small Close to 5T,"Ordered a small and it was just a tad big on my child that wears a 5T. Did not shrink in wash. It’s not a heavy sweatshirt but just as you would imagine a Hanes sweatshirt is if you have had them before. Not thin, not like a long sleeve tee. Had enough room for a long sleeve shirt to comfortably fit underneath. The product is fine. I thought it was a little pricey for what it is - a plain Hanes children sweatshirt."
1627,M. Russell,5.0,the United States ,"October 27, 2022",Amazing,"My daughter wanted to be Mabel Pines for Halloween, and this, along with a pattern online, was exactly what we were looking for. My daughter is also autistic, and the fabric is one she'll wear. In fact, once we hot glue and sew the pattern on, she'll wear it more often."
1628,Sandra M,5.0,the United States ,"October 26, 2022",Fits well and great quality,"Using this sweatshirt for part of a Halloween costume. It arrived quickly. The color is spot on (white), not to big or to small, it's soft and will work perfectly."
1629,Caresses Cherie,5.0,the United States ,"October 18, 2022",So soft,"This sweater was so soft my daughter and I regretted ruining it. My daughter is so picky and complains about all clothing itching her, but not this sweater. Also not the soft that sheds all over you."
1630,David H.,5.0,the United States ,"November 10, 2022",Good sweatshiet,Pleased-little small in size.
1631,Lucky Little Penny Crafts,5.0,the United States ,"December 2, 2022",Perfect for crafting with HTV!,"The media could not be loaded.
                



 This sweatshirt is perfect for crafting! I used HTV (heat transfer vinyl) and a heat press to apply my image, and it turned out great. The sweatshirt is super soft and not too bulky."
1632,Princezz Mc,5.0,the United States ,"October 20, 2022",perfect for breast cancer awareness month,this was a perfect shirt to order for October! warm and fits well and was easy to press on custom design
1633,Grammy,1.0,the United States ,"November 13, 2022",Never wore it once and 3 holes from washing!!,"Seriously, this is totally unacceptable!  I washed the shirt before she wore it and laid it flat to dry. It has 3-4 holes in it. Maybe it came that way as I never looked but now it is junk!!  So disappointing!!"
1634,Jane,1.0,the United States ,"December 8, 2022",Stained,I ordered this for a school dress up day. It can’t be used it’s stained yellow all over the sleeves and side. Disappointing.
1635,Amazon Customer,1.0,the United States ,"November 1, 2022",Too small,I ordered a L and it fit like a S
1636,SmilingEyes,1.0,the United States ,"September 10, 2020",HOW DID THESE BECOME AMAZON CHOICE??? 4 SIZES TOO SMALL!,"THESE ARE ABSOLUTELY NOT BIG GIRL SIZES, BY ANY STRETCH OF THE IMAGINATION! I ordered 1 black & 1 white, both in size XL.  They looked more like an XS! BIG FAIL!  I should have known for the price of $5 each, something would be wrong, I more expected something minor, like annoying tag or hem coming out. But these are terribly under-sized. I don’t appreciate the hassle of returns, especially during CORONA when getting out id very limited. for seller being too lazy to correct the issue, by informing buyers in bold lettering next to pricing, that they are extremely under-sized, so I could have made adjustments in sizing or ordered another color that was twice the price, but would fit properly, or so I could just skip it. Such a hassle & I will be sure to keep this company’s name  in my file, so I trust non of their products for future orders."
1637,Kindle Customer,1.0,the United States ,"June 6, 2022",POOR QUALITY from a trusted brand,Had I not needed this shirt the day it arrived it would’ve been sent back. On top of it not being very comfortable it arrived with a hole in the armpit…the stitching had come completely unraveled! VERY POOR QUALITY! I never write reviews but this just really frustrated me!
1638,winteroses,1.0,the United States ,"April 15, 2022",Not true to size,"I ordered this in large, which is my usual size. This may be a child's large, but it didn't say youth. It's definitely not an adult large, so these are on the small side of the printed size. I think large was like a small/medium"
1639,Larissa,1.0,the United States ,"December 8, 2020",Way too small and poor quality,"This shirt was a complete disappointment. Based on other reviews that the shirt runs small, I ordered the next size up. My child is an average-sized 7 year old (wears size 6/7 shirts), and the Medium size of this shirt was WAY too small even before it was washed and dried. The shirt had no stretch or give to it at all, and the material is very thin. I would only recommend the white one as an undershirt since you can see through it. I would be returning this, except my 4 year old can wear it as an undershirt. Otherwise, it would have been a total waste of money."
1640,Patti Pitcock,1.0,the United States ,"April 6, 2022",not the quality I expected,This shirt was not the quality I expected Hanes to be so I cancelled the next order of a pink shirt...she will get very little wear in this....cheaply made..I should have known but thought I was just getting a good buy
1641,Royng1204,1.0,the United States ,"April 30, 2022",They are small than what I expected,"The material is good but they are too small, I was going to exchange or reorder them, but the price went up more than double."
1642,Rebecca,1.0,the United States ,"December 17, 2020",size chart and order do NOT match,"I ordered a large...checking the size chart, it said large was 38-40 bust size...um...then I received a Large 10-12 for girls...really? I needed this so I could iron on vinyl for a Christmas gift!!!! This stupidity ruined everything...I don't have time to get different a different shirt before our Christmas gift exchange! read your orders and read your own size charts...US women's size large 38-40 bust size should not mean girls large 10-12! so pissed!!!!! ...and to top it off I ordered two colors so I got screwed twice!!!!!"
1643,Sandra Johnson,2.0,the United States ,"February 26, 2022",Hanes Girls' ComfortSoft Long Sleeve Tee size L & XL,"Nice tees, but cut way to small. I order large and XL but they fit more like a small and med."
1644,Anne Bouguillon,2.0,the United States ,"May 9, 2022",Comfort and quality,Too small
1645,saleh fuad,2.0,the United States ,"April 28, 2022",Quality,Very thin quality is average
1646,Januckey,2.0,the United States ,"November 30, 2021",Arrived with a Hole in One Shirt,"These shirts are exactly as described and soft, however, one of mine arrived with a hole where the arm seams are. Very disappointed. Besides it taking forever to get here, they were damaged when they arrived."
1647,Coki Ruiz,2.0,the United States ,"January 26, 2021","Too small, description not accurate","This t-shirts are for little girls, the description of the product is not accurate! I’m petite 5.2 so I ordered the L size and still is too small, I normally buy teenagers clothes and the fit well! So basically the sizing would be XL= Small for a petite adult!"
1648,Jeri cullinan,2.0,the United States ,"March 11, 2020",was this a childrens XL?,"this shirt popped up when i entered plus size in the search bar, so naturally, when it was labeled ""BIG Girls"" i assumed , you know what is said about ""assumed"" so i ordered XL to insure it would be large enough.  i couldnt get my arms into this shirt. either it is a girls shirt or it runs exceptionally small. i sent it back"
1649,R. E.,2.0,the United States ,"March 20, 2021",Deceptive Size Chart,"Deceptive sizing. Size chart attached to the product lists standard women's sizes, but the shirt itself is much smaller and intended for actual children. Be sure to double check before purchase."
1650,CMG,2.0,the United States ,"October 2, 2020",It's supposed to be X Large,I bought 3.  I bought x large They were supposedly for women. They were too tight and short. Will give them to one of my grown daughters. I just don't how you can say these are women and women sizes.
1651,penname,2.0,the United States ,"September 29, 2019",Waaay tooo small....,"Doesn't look like the picture at all.  This is not a nice soft T-shirt.  It's a really tight/small shirt that I'll never wear.  I got the Extra Large and it fits like a ladies size 2 or 4... just really small and tight.  Be careful with this one because the picture is very deceiving.  No, I wouldn't recommend and I won't buy again."
1652,Darling,2.0,the United States ,"May 4, 2020",Save the money,Run small AND These shrink super fast. 1 wash and pretty sure by the 10th wash they won't fit anymore at all. Soft material but wish they didn't shrink.  Wouldn't have bought it if I knew.Go to Walmart and just get their 3$ shirts. Last longer and better variety of colors.
1653,ENA,3.0,the United States ,"December 9, 2022",Shrank about a size during first washing,"I've been looking for a cheaper shirt to sleep in and can often squeeze into a girl's size XL, so I was happy to find this shirt at a reasonable price.  It seems to be nice and soft, but it shrank about a size during the first washing.  I tried it on before and after I washed it for the first time and it was noticeably smaller, despite following the washing instructions to wash in cold and tumble dry low.  It luckily still fits OK and I only bought it to sleep in anyway, but keep that in mind when ordering.  I purchased the purple shirt, and shrinking is unfortunately always a possibility with 100% cotton fabrics (especially Hanes brand).  I've washed it twice so far and it didn't shrink any more after the first wash."
1654,suzanne Van Leer,3.0,the United States ,"October 1, 2022",Thin,Thin
1655,Danielle Williams,3.0,the United States ,"December 28, 2020",Sizing not accurate - possibly dud order.,"I bought a large “big girls” and it was like a medium at best. My daughter is 9 and wears a 10-12 as she does not like tight fitting clothing. My friends daughter is 7 and wears smalls and this fit her perfect with just a touch of room. I have bought this product from a store in the past and the sizing is definitely not the same or has changed. Buy up a size. I can’t speak to all of them, and perhaps maybe I just got a dud, but I bought two and both were way smaller than a 10-12 should fit."
1656,Sandy,3.0,the United States ,"January 11, 2021",Not appropriate for embroidery,I purchased this shirt to add machine embroidery to for my granddaughter. The shirt is very thin so the embroidery machine nearly shredded the shirt. I suppose this would be a great shirt to wear under another shirt but would not recommend it if you plan to embroider it.
1657,peticat,3.0,the United States ,"January 4, 2021",Not 100% cotton! False advertising,I ordered this because it reads its 100% cotton in the description and the label reads 90% cotton 10% polyester. What a disappointment. Fitting is perfect and the material is soft. I also ordered the black one and that one's label reads 100%cotton.
1658,Jeremy,3.0,the United States ,"March 10, 2020","It shrinks, washing on warm","I ordered this for my daughter for a school play. It came quickly and I tossed it into the washer and dryer so it would be ready. I ordered a large (which according to their chart would be a 12-14), but it shrunk to a size like a 7-8. I had to order another one, getting an xl this time. Hopefully this one works. 🤞the material is soft"
1659,KB,3.0,the United States ,"April 25, 2021",It’s very pink... and very small.,"I wasn’t expecting it to be so bright pink an it came too small. I recycled it.It’s a nice shirt, just not what I was expecting."
1660,Jazz,3.0,the United States ,"August 10, 2021",Too small,I need Xl junior size or 20 plus this size was to small
1661,Cherrie-pie,3.0,the United States ,"May 12, 2017",Faded but inexpensive,"I always wash new clothes before wearing. I was disappointed to find that the color of the black shirt faded after being washed only 1 time. I was relieved to find that the shirt fit her perfectly after washing as I was worried it may have shrunk (I usually try to purchase clothes a little bigger so my kids can grow into it). My daughter wears M 7/8 (L 9/10 is still a little too big for her). At the same time, you get what you pay for. I was pleased to find a very inexpensive shirt especially since it was just for a school play."
1662,Kindle Customer,3.0,the United States ,"January 2, 2021",Little tight,Bought for my 8 y/o girl to have as pajama tops but they are a very slim fit & not very roomy. Bought a girls size large & they are smaller than we would like.
1663,Katie ,4.0,the United States ,"November 8, 2022",Perfect,"I bought this shirt to make into a dalmation costume.  This shirt was soft, easy to sew patches on and my daughter loves it!"
1664,Patricia moncrief,4.0,the United States ,"September 5, 2022",Comfortable,Fits as expected
1665,Mel,4.0,the United States ,"May 5, 2021",Buy several different sizes. Shirt well worth it.,So I bought a small for my girl who is in a 4/5. Torso wise length was great but the arms were to long. We had to fold them up for showmanship and hope not to get docked points.Bought a large for my older girl who is in a 10/12 and this was to small (but showmanship was that day and getting a long sleeve plain white shirt is impossible to get...who knew) sleeves were an inch or more to short and the torso part seemed snug and climbing. I thought I gave her her sister's shirt till I checked the tag.It's a nice shirt. Not transparent. Would buy again but in several different sizes and return the ones that don't fit.Thank you Amazon for selling white long sleeve shirts.
1666,Bonnie Taylor,4.0,the United States ,"March 31, 2022",Runs a tad small,"The feel and fit are great, but they run a tad small and are definitely a slim cut.  Go up one size."
1667,Amazon Customer,4.0,the United States ,"February 15, 2022",A bit too big,I should have probably gotten it a bit smaller but it's ok it's doable for now. She will grow into it very soon. I like the material and how soft it is.
