,Name,Star,Location,Date,Title,Review
1723,Divya Srinivasan,2.0,the United States ,"October 26, 2022",Missing items,Received only the pants and not the shirts?!
1724,Carli P.,2.0,the United States ,"November 19, 2021",Two Different Materials,I bought two sets of the pajamas - the fire truck and dinosaur pack and the bear and monster pack. The materials used for the bottoms were different between the two packs. The pants from the bear and monster pack were fleece as expected (pictured on the right). The pants from fire truck and dinosaur pack was about 1/4 of the thickness of the others and not soft at all (pictures on the left). I’ll be requesting a return.
1725,Christine B.,2.0,the United States ,"February 8, 2022",Top was way too small,"The top was extremely small, particularly the sleeves. My nephew couldn’t get his arms in. And this was pre-wash. Once they’re washed they would’ve been much smaller. And it’s not like you could even go up a few sizes because then they’d be swimming in the pants. Unfortunately they have to go back."
1726,Aspen,2.0,the United States ,"November 11, 2021",Shipping in a thin clear plastic bag,"The pjs are fine and fit well. But what in the world?? Why were these shipped in a very thin clear plastic bag? Why is this acceptable?? They should have AT LEAST been put in a waterproof mailer—if not to keep them dry, then keep the contents hidden. This is not ok. Im glad the bag didn’t rip open during transit. 1 star because they were on time.1 star because they fit."
1727,tigercat,2.0,the United States ,"January 7, 2021",Not what I expected,"I like the pants of these pajamas but it's the shirts I didn't like, this is why I give these pajamas 2 stars. The shirts are too small and very tight but the pants are loose and comfortable on my nephew.  I do not understand why Carter's doesn't make pajama shirts with larger width sleeves and larger shirt because the way carters makes these pajama shirts they are too small for my 4 year old nephew. I ordered a 5t the pants are great but the shirts looked as if they were size 2t not 5t."
1728,Erica,2.0,the United States ,"November 17, 2021",Does not fit my kids body type,"Ordered a 3T. The pants are short in the crotch, too long in the legs, and the waist is loose. They are cozy and will be fine to sleep in but doesn’t work for just wearing around the house."
1729,Mom28,2.0,the United States ,"August 15, 2021",Not the quality I expect from Carter’s,"I love Carter’s fleece pajamas. These are not the typical fleece tops with quality embellishments. The tops are the snug fit cotton with cheap, scratchy stickers. The bottoms are nowhere near the soft quality fleece of the pajamas bought in store.I would not purchase these again, now that I’ve seen them. Hope this helps another family!"
1730,MarinaNY,2.0,the United States ,"December 5, 2018",Bad elastic on pants and rough shirt,"I really wanted to like them, the design is cute, the pants are really soft and the shirt is nice... but the shirt has a weird lining under the picture to keep the picture in place I guess or from coming apart which is of a rougher material, since is this the part which actually touches the body and can make it uncomfortable especially is the child likes to sleep on the stomach. I ended up having my son wear a t-shirt under the shirt. The pants, as many complained, have a very bad elastic and slide down the body. My son is on a small side, at 2y4m he mostly wears 18m. these pants which I got 2T just fit his butt. If he still wore a diaper I'm not sure they'd fit at all. I expected better from Carters..."
1731,user125,2.0,the United States ,"November 4, 2021","Pants are stiff, not soft","I was expecting these to have soft fleece pants like other Carter’s pjs we have, but they’re a stiff, scratchy material. I don’t think they’d be comfortable to sleep in, so I’m sending them back."
1732,R. B.,3.0,the United States ,"December 10, 2022",First wash and the pant hem destroyed,"Loved these PJs straight out of the packaging. Went to wash them for my son to wear the same night. They were washed in a front loading HE washer with like colors, medium spin cycle, and were not overloaded with other items. Essentially, nothing as far as my washing goes should have removed the entire hem of the pants. Alas, they are de-hemmed and will now need to be mended. Hopefully, anyone purchasing these super cute PJs also knows how to sew."
1733,Colleen G.,3.0,the United States ,"December 11, 2022",NEW or USED,"I ordered NEW pajamas, but they came without any tags??"
1734,Kathief,3.0,the United States ,"October 7, 2022",Loose and tight,I bought these for my grandson.  I like that the bottoms are a warm fleece material. The top is more of a cotton blend.  My low rating is because the top is very tight fit which I understand for fire issues but the bottoms are so loose he actually comes out of them during the night.  I wish the bottoms were just a little bit more snug around the waist.
1735,Brooke Houston,3.0,the United States ,"September 21, 2022",Not fleece pants,This does not come as advertised. It’s supposed to be a cotton too with fleece pants. However the pants are more of a flannel material and are thin.
1736,Nada,3.0,the United States ,"August 20, 2022",Not for big kids,"These pjs are definitely not meant for bigger kids. My son isn’t over weight really, he’s just a big kid. Tall, muscular thighs and arms, etc. So these were a bust, even though I ordered a couple sizes up. The print is cute though!"
1737,Bernardo Jr,3.0,the United States ,"September 10, 2022",Talla,La mangas son muy estrechas y quedan muy ajustadas
1738,Vance,3.0,the United States ,"August 12, 2022",Odd sizing.,The pants and shirts seem to be different sizes. The shirts fit great and the pants are huge! Way too long and fall off. We had to sew some adjustments.
1739,RS,3.0,the United States ,"August 14, 2022",Cheap quality quality,"Nice design, but cheap quality."
1740,Courtney Hurt,3.0,the United States ,"January 9, 2022",Pants are huge but shirt shrank right away,"I always size up with Carters so I purchased the 3T for my 2.5 year old, who is in the 75 percentile for height and weight.  The patterns are cute and the fabric seems to be a higher quality than other Carters pajama sets I’ve ordered.  However, the pants are huge and remain huge after washing.  They are barely wearable right now.  Yet the shirt seems to have shrunk?  It fits very, very snugly.  They’re just pajamas so we will hang onto them in hopes that he grows into the pants but I would not purchase again."
1741,Smile...,3.0,the United States ,"June 5, 2022",Winter pajamas,The bottoms of these PJs are so large compared to the tops . They fall off of my son.
1742,Bucher,4.0,the United States ,"December 4, 2022",Great choice,"Good fit, quite soft. They wash well and the color stays true through many washes, they fleece doesn't pill."
1743,Trisha,4.0,the United States ,"November 30, 2022",Cute and pretty soft!,A tad bit big for a 4t but they are soft and colors and graphics were nice.
1744,Shyama Kumari,4.0,the United States ,"November 23, 2022","Length fits as expected , waist is slightly loose",Adjustable Waist strap would have made it even a better product for kids
1745,Tom ,4.0,the United States ,"November 2, 2022",So-so,"The pants are loose (good thing) while the shirt is tight - like, skinny tight. Quality is good."
1746,Milagro ,4.0,the United States ,"September 21, 2022",Que son amplias,Son estrechables y suaves para niños Gordito
1747,name,4.0,the United States ,"July 17, 2022",Run a little small but super cute and comfy.,Love these but I would order a size larger than what the kiddos currently wear. Ordered 3t but fit like 2t.
1748,Grisse Argueta,4.0,the United States ,"March 24, 2022",Bonito diseño.. mediana calidad,"Bonito y divertido diseño, compré 2 paquetes talla 8 para mi hijo de casi 5 años q es delgado (38 lb) el top le quedó bien el pantalón un poco más holgado pero está bien.. lo malo es q en dos lavadas la serigrafía se veía rota y la tela perdió un poco su color.."
1749,Caroline Fernelius,4.0,the United States ,"April 13, 2022",Looae fit bottoms with snug fit top,Hard to get size correct when the bottoms are loose fit fleece and the top is snug fit.  We usually size up for snug fit but this would make the pants way too big.
1750,Summer,4.0,the United States ,"January 3, 2022",Pants fit wonderfully but shirts are very tight,"I was very disappointed that the shirts were so tight considering the pants fit perfectly, you would think that they would match the sizes with the shirts and the pants but I guess you have that and for the price I can't really complain but I would recommend that you look into separate Pieces Just because of the fact that you cannot return just the shirt or just the pants they have to be sent to all together to be returned. Hope this helps."
1751,Sherrod ,4.0,the United States ,"March 25, 2022",Decent,Baby boy loves them. They feel soft to the touch. Been washed quite a few times and dryer on high heat with no noticeable shrinkage.
1752,Kenzie's and Cooper's Mom,5.0,the United States ,"December 11, 2022",PJ Day Everyday,"My son loves these 2 sets of PJs. The pants are warm and soft, while the shirts are cosy and a bit stretchy. The bright colors have stayed after many washings. Both are cute prints for wintertime that will last well past the holidays."
1753,Chanda Crawley,5.0,the United States ,"December 15, 2022",Soft Cozy Warm,"Got these for a little boy I ""adopted"" for Christmas, I think he is going to love them, how soft and cozy these seem to be. Shipping was extremely quick."
1754,Gail,5.0,the United States ,"December 15, 2022",Very cute,Definitely soft and colorful. The fit is true to size. I would purchase again
1755,Amazon Customer,5.0,the United States ,"December 14, 2022",Cartersv,Mommas favorite
1756,Luz Figueroa,5.0,the United States ,"December 5, 2022",Muy bonita era lo que yo esperaba,Es un regalo para mi nieto
1757,cheryl a toth,5.0,the United States ,"December 1, 2022",Really cute and cuddly,"Well made, vibrant colors, warmth and comfort."
1758,Paula,5.0,the United States ,"November 28, 2022",Good quality,Great for a gift
1759,Pranvera,5.0,the United States ,"November 18, 2022",Very nice and very cozy,My son’s really like those pajamas
1760,Ladybug 312,5.0,the United States ,"October 25, 2022",Nice 👍🏽 real nice.,This item was purchased as a gift and was liked by the recipient.
1761,Amazon Customer,5.0,the United States ,"October 10, 2022",You can't go wrong with Carter's clothing for children,These pajamas are so cute and so comfy looking. They are soft and look well made as with all the carters clothing. I really like that they do not have the elastic around the ankles
1762,NC mom,1.0,the United States ,"September 22, 2022",Terrible quality,"Bought these for my son. They arrived quickly, in proper packaging, and fit as expected. However, the quality of the materials is horrible! After just 2 wears and thus 3 washes the ""elastic"" is already shot and they are loose/limp around the ankle/leg portion of the sock. Super disappointed in the Hanes brand and the low-quality materials they used. Do not recommend, I will not buy these again."
1763,Danielle,1.0,the United States ,"December 8, 2022",What in the shrinkage…,"The media could not be loaded.
                



 The socks are fine for your first wear…then you wash them and they shrink two sizes. I’m not a happy mom of 10 yo twin boys who are rough on socks. 😫"
1764,Madelyn,1.0,the United States ,"September 28, 2022",Package came opened,"Socks are great but the package they came in (the Hanes bag, not the Amazon bag) was opened. The item is clearly used! I paid for a new item. Will be returning and buying from a different seller."
1765,Nicaury,1.0,the United States ,"September 10, 2022",Buen artículo pero para nada en condiciones sanitarias,"Que el artículo es muy bueno pero al parecer tenía años en la tienda por que llego amarillento y con polvo tendré que lavarla antes de usarla están muy sucias, también la envoltura de plástico estava rota"
1766,Juliette Aiyana,1.0,the United States ,"October 18, 2021","Product changed, do not fit very tight","I have ought these several times before but this time they look different, they are not nearly as soft and they are made differently. My teen can't even get them on his feet at all they are SUPER TIGHT. The size is 100% correct. I also tried another Hanes version I found from a different seller, same problem. I looked at adult sizes and saw that many adults are even having the same issue with the changes, especially with the band being too tight on there area that goes on the ankle/legs. I guess Hanes changed the way they make their socks. Trying a new brand now. Very disappointed."
1767,Amazon Customer,1.0,the United States ,"September 20, 2022",FELL APART AFTER ONE WASH!!!,These cannot be real Hanes socks as every single pair has holes and deformed after only 1 wash
1768,Amazon Customer,1.0,the United States ,"June 15, 2022",Does NOT have the Hanes quality. Might be a Chinese knock off,"Not at all happy with the socks. Very little stretch. Was supposed to fit 3-9 shoe size but would be hard pressed to fit a 4. If these were real Hanes, they would have easily stretched to fit sizes 5-9 but these don't."
1769,Steve Prigmore,1.0,the United States ,"June 9, 2022","Size all over the place, no consistency.",My wife first noticed it after we washed the socks.  Some were large and some were small.  One sock goes on just fine and the other is hard to pull on.  Sits about 3 inches shorter than the other.
1770,christina lord,1.0,the United States ,"September 18, 2022",Fit not correct,I ordered my child’s normal size but they are way too tight
1771,homegirl,1.0,the United States ,"August 22, 2022",Used Socks!!!,"I received a bag of different types of socks and USED, some even with holes!!!!!!! This is completely unacceptable!!!"
1772,Vinny,2.0,the United States ,"July 18, 2022",DO NOT BUY,"So I am 12 years old. I bought these as large, expecting them to fit. I am like 4’11” and 106 pounds, also size 6 mens shoe size. Large does not fit me. They are really tight and hard to get on. Not stretchy. Would be comfortable if bigger. Disappointed, thought would be bigger. Wasted money. Do not buy. ~Thank you for reading"
1773,J. Killingbeck,2.0,the United States ,"January 28, 2022",Larger than normal for size Large,"Quality is probably ok.  Top does look thin, but I've never seen the top of a sock wear out either.  Regardless they're too big.  I prefer my socks to be reasonably snug/fit correctly to my foot.  These are larger than size large usually are from my experience.  I wear a size 7 and the heel section of the sock ends up completely past my heel towards my ankle if I pull them snug.  I'm wearing them with the heel in the correct spot right now and they are bunched up by my toes.  Not comfortable.  Couldn't imagine how bad it would be if you were at the low end of the size fit.  If I'm a 7 and they're supposed to fit down to a 3..."
1774,GaryV,2.0,the United States ,"July 15, 2022","Careful , Sizing is off",I always buy the Hanes boys large because the men small are always too big for my size 7 foot.For some reason the socks in this batch are smaller and very tight.  I don't think I can evenwear these.
1775,Ruhi Bower,2.0,the United States ,"August 27, 2022",Eh it’s ok,"It’s ok for the price but not sure it will last, fabric quality and stitch is not that great."
1776,AngePange,2.0,the United States ,"August 17, 2022",Cheap,"Cheapest pair of boy socks I've ever bought. Can't imagine these lasting long. Planning to return and will buy another brand. Also, Poorly packaged."
1777,Lee,2.0,the United States ,"July 19, 2022","Too small, very tight!",The socks were too small and tight. I purchased them for my grandson and had a very hard time putting them on him. This was even with me getting them in a bigger size than he wears.
1778,Deirdre Alexander,2.0,the United States ,"January 19, 2022",You get what you pay for,"I buy boys socks bc they don’t make this style for women. Considering these socks cost me about 88¢ apiece, not bad, however; I would’ve rather paid more if they made better quality like they the ones I ordered online 2 years ago. The tops are extremely thin, don’t stretch far & I fear won’t last long & they don’t have the comfort walking in them either. Would I buy them again? No."
1779,Danielle E McKinney,2.0,the United States ,"March 18, 2021",Poor Quality,"I bought these for my 7 yr old son in November. I didn't expect them to last forever, because he plays hard and usually wears socks around the house without shoes on. The socks began to fall apart pretty quickly, but not from wear and tear. After only 2-3 times in the laundry, the hem at the top of the socks began to unravel and unfold. This happened to multiple socks, not just one. Additionally, they began to pill and have little rough balls of cotton all over.The fit is right and they haven't worn through in the toes or heels, but they are coming apart at the tops and look terrible so I don't like for my son to wear them to school or other places. I wouldn't recommend."
1780,Syrina,2.0,the United States ,"March 21, 2021",These stretch out way too fast.,"Bought these socks for my little one. The pictures are representation of what his worn socks look like after two wears and two washes. The tube on the top stretches out way too prematurely and they are no longer wearable. There is also pictures posted of what the worn socks look like next to the brand new ones, after the two washes. I’m so disappointed in these socks because they are Hanes."
1781,ShadowfoX,2.0,the United States ,"July 8, 2017",These socks are thin and wont last very long,"They fit, that's where the extra star comes in. Now as for why I'm docking the other three is because when worn for the first time, the fabric is noticeably stretched thin. I thought this was odd, so I compared the first pair to the other 11 pairs in the pack and found it to be the same, really thin and not really thick at allIt's what I should have expected, I bought a previous set before and they were nice, soft, and warm when worn but these... The previous pairs of Hanes I got were thicker, but broke away quite easily and didn't last long at all. Given that these socks are more meant for children and their feet grow out of them, it's expected as much.As unfortunate as I am to have tiny tiny feet, I buy them anyways, but I am now giving up on Hanes because it feels like they've cheapened their brand."
1782,Sarah Enns,3.0,the United States ,"October 29, 2022",Top elastic stretches out easily,These socks did not hold up for long without the top getting stretched out.
1783,Lori,3.0,the United States ,"September 17, 2022",Not the same,The tops of these are not as soft & don't have the same stretch as before. Much harder to get on.
1784,Beauty,3.0,the United States ,"September 10, 2022",Good,I think they are a little too thick which will be good for the winter though.
1785,Kara Evans ,3.0,the United States ,"July 26, 2022",Too thick,"These socks are very thick. Would be good winter, boot socks! Not great for sneakers."
1786,Heather D.,3.0,the United States ,"August 8, 2022",Softness,School
1787,Amazon Customer,3.0,the United States ,"May 8, 2022",Ankle band not durable,Disliked the ankle band as it stretched out after one wear. Not sure why this is happening to all the socks but it’s not toddler proof.
1788,Chell.Gee,3.0,the United States ,"November 5, 2021",Not to my liking.,"I know I have odd feet butttt..I'm a grown woman with little feet and it's hard to sock shop online. The question above was ""too large or too small"" how about BOTH. The foot part was too long to stay in place and the ankle part is too tight. I was awakened from sleep with the ankle part choking the mess out of me."
1789,Rick M.,3.0,the United States ,"June 25, 2020",You get what you pay for,"Mixed reviews here. I bought these for my boys; 7 year-old wears shoe size 12-13 and 10 year-old wears size 1-2. They fit beautifully and are very soft. Not too thick, not too thin. The boys love these socks, especially because you can slide in them! Lol. I, however, do not love how these socks have held up. Yes, they are worn by two active boys, and occasionally get worn outside with no shoes. But after the first wash, they came out covered with fuzz balls. Then the elastic started to pull, and lastly, many of them now have holes.  All this happened in less than 3 months of wear. So, I would give them one or two stars, but I gave them 3 b/c my kiddos like them so much. I wouldn’t recommend unless you want to replace them in a few months. Nor will I buy them again. You get what you pay for."
1790,K. Green,3.0,the United States ,"November 22, 2015",The quality of the sock is good. So that is why I gave it 3 ...,"I bought these socks for my 7 year old and really didn't understand the sizing when I ordered. I thought it meant shoe size, but I think the numbers are for age. From the drop menu I ordered what said 5-6.5.  I ended up getting size small which fit my 3 year old. I was upset that I didn't get the right size, but I then came back to see what went wrong. So after some research I realized that 5-6.5 corresponded to size small or shoe size 4.5-8.5. The 7-8.5 corresponded to size medium shoe size 9-2.5. And 9-11 corresponded to size large or shoe size 3-9. The quality of the sock is good. So that is why I gave it 3 stars. Would have been five had Amazon been clearer about sizing. Also rated fit as expected because it mainly was an error in ordering the wrong size and the size small does fit a kid with a shoe size of 4.5-8.5."
1791,spree,3.0,the United States ,"December 23, 2021",These socks were huge!,Nice socks. Great price but they are way to big for my 3 year old son.
1792,Adrienne M.,4.0,the United States ,"November 24, 2022",Holding Up!,"My boys go through socks quickly. They like how these fit (win!) and they seem to be holding up! For the price, it was an easy decision."
1793,Christopher Morrison,4.0,the United States ,"November 10, 2022",These socks are comfortable fit as expected value for money,I like the texture the material very soft and  comfortable.
1794,Jay,4.0,the United States ,"September 11, 2022",Perfect fit,Only socks I’ll buy for my son for winter
1795,Brittany Vargas,4.0,the United States ,"July 26, 2022",Tight around to put on,"These are good socks they fit well and are comfy, but they were hard to stretch around the foot to put on."
1796,Geekymomreviews,4.0,the United States ,"September 30, 2021",Life is too short to be wasted in finding another pair.,"Using them for over a year and in total zen!So, as bland a white and grey socks sounds for a toddler, one of the best advice I got from an experienced mother was always get all socks of same color. Of course I didn't followed it during infant and early toddler hood. Enough was enough searching for a matching sock in dryer, in shoe rack and sometimes plain lost. Got these and my life has changed like those tv commercials lol.  But in all seriousness,  You as a mom know there are other and better things you have to or would like to spent time on than finding a lost sock while the kid is doing tantrum to either go out and you have million other things to take for the trip.So, the socks are holding good after months and months of abuse by a very active and outdoorsy toddler. I ordered crew socks and I fold it in a neat double fold when I want them to be shorter. Looks pretty cool and serves me for every weather. Also, washes great and the white remains white after just one wash. Size is true.Hope this has helped you in making a decision"
1797,marla,4.0,the United States ,"March 27, 2022",beware,The ankle/calf portion of this sock is tight. Too bad manufacturers want to change a good product to cut corners and save money.
1798,Robert Desbles,4.0,the United States ,"March 26, 2022",My child's review,My child likes them
1799,NowthenGoers,4.0,the United States ,"March 31, 2021",Great socks that aren't tight on the calves,"I only give these 4 stars due to poor sizing chart. Many said they were for toddlers vs kids, so I ordered the small as my son is a size 8 shoe and the sock is for up to 8.5.  They are a little big but good enough to wear and he'll grow into them.  They seem soft and comfortable for my 2 year old and the best part is that they don't leave marks in his legs from the tops being too tight.  I've been struggling finding socks for him that don't have this issue, and so far these are the only ones.  Will definitely buy more as he grows and needs a bigger size."
1800,Jasmine,4.0,the United States ,"April 6, 2021",Good if you don't mind replacing them two or three times a year,"These are good socks.  My sensitive boy finds them comfortable. The large size fits his size two feet.  I would give them five stars if they lasted longer (toe holes) and stayed soft after multiple washings.  They get a little ""crunchy"" after a couple months.  I'll continue purchase these unless I find softer, more durable socks in the future, because they are a great price, my child likes them, they don't stretch out of shape, and the shape of the sock is spot on."
1801,Gigi,4.0,the United States ,"December 21, 2021",Great value,Socks fit perfect and thickness was perfect.
1802,Kristin,5.0,the United States ,"November 28, 2022",Love these,"“Toddler socks” don’t fit my almost 2yo, he has bigger and wider feet than most toddlers. So I ordered these to try, they’re actually the kid version of the socks my husband loves… and little man likes them. He wears mainly boots and they fit really good, are stretchy and don’t mash his toes together like some socks I’ve gotten. Plus you don’t have to play mix and match with them. He’s in a toddler size 8 and we got small.. even with a little growing room I highly recommend. I will continue to buy these as he gets bigger."
1803,Lord Moore,5.0,the United States ,"December 13, 2022",Great value,This item was purchased for a local charity that assists mother's in need.
1804,Bee Fiction,5.0,the United States ,"October 13, 2022",Super soft and stretchy,"I needed new socks for my 5 year old son. These were a great deal. They are very soft by comparison to the previous socks, and the stretch is good too. I don’t struggle to get my hands in them to help put them on, and they hold well on the legs without leaving any marks. These socks don’t seem to aggravate my son’s eczema either, which is super!"
1805,Denise,5.0,the United States ,"November 18, 2022",That they fit,For my grandkids
1806,Michelle M,5.0,the United States ,"November 10, 2022",Great value!,My son likes these socks and quality is great for price!!
1807,Jena Williams,5.0,the United States ,"October 21, 2022",Perfect,My 6 year old son goes through  socks like crazy. Got a great deal on these and they fit him perfect. Soft and comfortable. He wears size 12/13 in boy shoes.. will purchase more in future.
1808,Lakisha Steel,5.0,the United States ,"October 20, 2022",Very stretchy and comfortable,"I like that the ankle is big and stretchy. My son has fat feet, with big ankles and usually I only buy ankle socks because of the fit, but these fit him really well."
1809,Michael Byrne,5.0,the United States ,"November 2, 2022",.,Good quality good price highly recommend  them.
1810,Ash' sMama,5.0,the United States ,"November 1, 2022",Great value,Great product for my grandson. Product as expected.
1811,paule,5.0,the United States ,"October 15, 2022",Socks are socks,Medium fits my 5 year old with plenty of room to grow. He hasn't complained about them and puts them on himself without much struggle. He wears a little kids size 12 shoe for reference.
1812,Brandon,1.0,the United States ,"July 9, 2021",21% NYLON NO POLYESTER DO NOT BUY,"Product details stated 73% Cotton, 25% polyester, 2% spandex. Oh how I wish!Received 6 pair Under Armor socks, LABEL CLEARLY STATES 76% COTTON,, 21% NYLON NOT POLYESTER, 2% SPANDEX.Very disappointed you can not seem to find a cotton / poly sock these days. I WOULD NOT OF PURCHASED HAD I KNOWN THE MATERIAL WAS NYLON INSTEAD OF POLYESTER.DO NOT RECOMMEND --- DO NOT BUY.."
1813,SWeitl84,1.0,the United States ,"September 15, 2021",Beware,These are not correctly sized or they are knockoffs. My son struggles to get these on his feet. I bought the same ones from Kohl's and they are a true fit and have stretch to go on his feet.
1814,Cynthia,1.0,the United States ,"March 25, 2022",Socks deteriorated after 2 months of use.,Socks deteriorated after 2 months of use.
1815,Joseph,1.0,the United States ,"June 24, 2021",Wasted my money,Definitely not matching the description and no size provided I just wasted my money and really fake name & fake brand
1816,monica alejandra osorio jimenez,1.0,the United States ,"December 9, 2021",Quedaron muy pequeñas,La talla elegida quedo muy pequeña
1817,S. Roach,1.0,the United States ,"March 10, 2021",NOT GOOD QUALITY,These socks ripped holes with first wear. Very disappointed
1818,MoneyComesBacktoMe,1.0,the United States ,"September 4, 2020",Fake!,My son’s feet was full of fuzz from the socks when he removed it. I don’t think this is authentic Under Armour socks.
1819,KimLeeNY,2.0,the United States ,"March 21, 2022",nope,I thought for an under armor brand would be well made- NOPE 1st day frayed
1820,Katie H,2.0,the United States ,"January 10, 2021",Wrong sizing,Got these socks for my son who is a size 3 youth and they are way too small. I would say they are more a size 10T-1 boys size. Definitely not a size 3 or beyond.
1821,Catherine E Alexandrov,3.0,the United States ,"November 6, 2020","Good quality, but runs on the very small side","My son wears a size 3 shoe, and he has very narrow ""bony"" feet, and these socks are a tight stretch to get on.  We will keep them because he wears through socks in just months, at which point they will probably be too small."
1822,E.M.B.,3.0,the United States ,"January 25, 2021",No stretch,No stretch! Way smaller than size states. Already washed before trying so off to the local charity they go.!
1823,MrE,3.0,the United States ,"September 23, 2020",Not Our Favorite UA Socks,We have a lot of Under Armour socks and haven't come across any we disliked until these.  These socks didn't have much stretch so they were a little hard for my son to put them on.  They weren't very soft material compared to our other Under Armour socks.  My son still wears them but only if his other socks are in the wash.
1824,🌈 KT,4.0,the United States ,"May 10, 2020",Soft & cushy,"- Machine wash warm, non-chlorine bleach if need.  Tumble low.  Do not iron or dry clean- Made in Honduras- Fairly thick fabricThis isn't made by UA.  They're made by a Gildan company under license to UA.I don't find the arches all that supporty.  There's some there, but not as much as I could hope for.  The Strideline brand, for example, has very good arch support.I do find them soft and cushy, and I'm told they're comfortable to wear.They seem well-constructed and they stay up properly, so they're still good socks.Don't forget to use the Smile.Amazon.com address - It's an Amazon program where many everyday things you buy will generate a small donation from Amazon to the charity of your choice.  Info here:  https://smile.amazon.com/gp/chpf/about/ref=smi_se_rspo_laas_aas"
1825,Robin,4.0,the United States ,"May 3, 2020","Comfortable socks, minimal shrinkage, snug and supportive fit","My 6-yr-old wears a size 13.5 shoe, so he is on the start of this youth size range (size 13.5 - 4).  I thought these socks would be pretty large on him, but they are not at all.  In fact, they appear to fit very well.  The package does not have a fabric breakdown listed, but it does not feel like 100% polyester; it feels like a cotton/poly blend with a touch of spandex.  I like that there is a slight cushion on the footbed.  Shrinkage after washing (low heat in dryer) was minimal, if any.  Initially, the only feature of which my son was not a fan is the supportive rib-band in the arch area (I think it just felt strange for him).  Nevertheless, he seems to have gotten over it and now happily wears these socks daily.  I cannot tell if these socks run small because they seem to have some stretch to them.  However, I might consider sizing up if my child wore a size 3.5 or 4 shoe."
1826,Sierra Gentleheart,4.0,the United States ,"April 14, 2020","Description is confusing, but the socks are good","These Under Armour Training Cotton Crew Socks are perfect for my granddaughter. I wear Under Armour socks when I do my long walks and now she has some very like mine. She loves them. The socks have many of the qualities of my larger-sized UA socks: great arch support, smooth toe seam, overall quality construction. The problem, for which I took off a star, is that the socks appear to be cotton or a cotton blend, the name says they are cotton, but the description (at least, as I write) says ""SHELL: 100% polyester."" Once that is corrected, the page will be fine and my review will look silly. Oh well. Good socks!"
1827,Keppy Lopez,4.0,the United States ,"April 16, 2020",Happy feet,"Good:-You get 6 pair of socks.-The heel and toe area are cushioned.-The heel to calf area is about 6 inches.-Machine washed and dried well, with no shrinkage.-Good size for ankle boots.-The toe area lays flat and does not bunch up at the corners.Bad:-There were a couple of snags on one pair of socks.-After wearing to bed, the socks had slight pilling.I wear a women’s size 5 shoe and ordered size 13.5-4 youth. The socks stretch and fit well. I like that you get 6 pair of socks that can all be matched up. I can wear these year round because they are not too thin or thick. I have happy feet wearing these socks."
1828,Sandfinder,4.0,the United States ,"April 11, 2020",Not as stretchy as thought,"I got these for my teen daughter for when she exercises outdoors. They look great and feels smooth to the touch.While she likes Under Armour socks, these felt tight for her.  I think the main problem is that they don't stretch very much. around the ankles. Her shoes size is 4 so it's at the upper end for these socks. I might have to give them to my younger daughter if it doesn't loosen up after a few washes."
1829,Patrick,4.0,the United States ,"May 19, 2020",good work gym socks,These socks hold up fairly well to school and gym class.  They are white so we wash them with a little bleach and they have held up well so far to the at home workouts the school have the kids to in place of gym.
1830,Brycecmu,5.0,the United States ,"November 12, 2022",Only buy these!!,I'm throwing all other socks away and only buying these. My son loves them and eligible for subscribe and save for an extra savings.
1831,Amazon Customer,5.0,the United States ,"February 4, 2022",Very good quality - good for winter,"They are thick socks, perfect for winter. I bought the size Small for my 5 years old, they are just a little bit large, but good to wear ( I would still but the same size).  Great quality."
1832,SBowlin,5.0,the United States ,"March 5, 2021",Nice most affordable in this style of sock,For your boys that love a name brand sports sock and this style these are the most affordable I found on Amazon.  They are good quality and nice quantity for the price.  I can't believe socks are so expensive but if you have to buy name brand this is a good option.
1833,Amazon Customer,5.0,the United States ,"October 29, 2021",My sons these socks!,I had to buy a second pack of 3- these are all my six year old wear wear now
1834,Mom Mommerson,5.0,the United States ,"April 21, 2021",Snug fit.,"These socks fit very snugly, but my kiddo likes that. If yours doesn't,  these aren't the socks to order. Also very impressed that my kid's feet didn't smell like death at the end of the school day!"
1835,Lisa J Key,5.0,the United States ,"January 17, 2021",Sizing Is Not Accurate,We had to return due to sizing issues. They were too small for our 8 year old.
1836,C.F.,5.0,the United States ,"October 21, 2020",My son loves these,I bought these socks for my son and he loves them. They have washed up well after 5-6 washings.
1837,Amazon Customer,5.0,the United States ,"March 14, 2021",Comfort,I am completely satisfied with my order
1838,robochick,5.0,the United States ,"April 18, 2020",My 8 year old daughter approves (and she's picky)!,"I just got these for myself and now my kids get the same pair of socks.  They are exactly like mine which my daughter loves matching me.  My daughter wears a size 4, so this just fit.  My daughter is so picky about comfort, or feeling the seams inside  and loves these.  I can't tell you how many socks we go through until she find the right ones she will wear.  It's frustrating as a parent to say the least.The adult version I feel is a little more stretchy around the ankle then these are. The crew socks go her ankle maybe 5 inches.  You can see the Under Armour on the back of the socks it is visible when wearing as a FYI.  They are comfy breathable socks and since she's like them I will be buying more, but I'd buy the next size up."
1839,A Pinch of German,5.0,the United States ,"March 19, 2021",perfect comfort,These are the only socks my 10 year old will wear. They are comfortable and warm. THey mold to the feet and are cushy. He says they are not too warm but feel like a hug around his feet and feel great with sneakers. He loves them and won't wear any other brand now. Great set.
